timestamp,total_consumption_mw,total_consumption_kwh,industrial_consumption_mw,residential_consumption_mw,per_capita_kwh,temperature_factor,humidity_factor,rainfall_factor,aqi_factor,weather_factor,time_factor,month,hour,day_of_week,is_weekend,season,is_holiday
2022-04-29 01:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.004,1.0,1.004,0.5,4,1,4,False,spring,False
2022-04-29 02:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.48,4,2,4,False,spring,False
2022-04-29 03:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.48,4,3,4,False,spring,False
2022-04-29 04:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.52,4,4,4,False,spring,False
2022-04-29 05:00:00,1469.45,1469454.01,955.15,514.31,172876.943,1.0,1.0,1.003,1.0,1.003,0.6,4,5,4,False,spring,False
2022-04-29 06:00:00,1608.96,1608962.76,1045.83,563.14,189289.736,1.0,1.0,1.0,1.0,1.0,0.7,4,6,4,False,spring,False
2022-04-29 07:00:00,2033.7,2033700.79,1321.91,711.8,239258.916,1.0,1.0,1.0,1.0,1.0,0.8,4,7,4,False,spring,False
2022-04-29 08:00:00,2413.87,2413873.0,1569.02,844.86,283985.059,1.189,1.0,1.0,1.0,1.189,0.85,4,8,4,False,spring,False
2022-04-29 09:00:00,2636.96,2636956.64,1714.02,922.93,310230.193,1.243,1.0,1.0,1.0,1.243,0.9,4,9,4,False,spring,False
2022-04-29 10:00:00,3624.79,3624787.17,2356.11,1268.68,426445.549,1.486,1.0,1.0,1.0,1.486,0.95,4,10,4,False,spring,False
2022-04-29 11:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,1.781,1.0,1.0,1.0,1.781,1.05,4,11,4,False,spring,False
2022-04-29 12:00:00,4097.84,4097837.35,2663.59,1434.24,482098.512,1.477,1.0,1.0,1.0,1.477,1.1,4,12,4,False,spring,False
2022-04-29 13:00:00,3664.84,3664836.51,2382.14,1282.69,431157.237,1.477,1.0,1.0,1.0,1.477,1.05,4,13,4,False,spring,False
2022-04-29 14:00:00,3516.96,3516964.23,2286.03,1230.94,413760.498,1.441,1.0,1.0,1.0,1.441,0.95,4,14,4,False,spring,False
2022-04-29 15:00:00,2449.84,2449840.72,1592.4,857.44,288216.556,1.108,1.0,1.0,1.0,1.108,0.9,4,15,4,False,spring,False
2022-04-29 16:00:00,2250.24,2250235.91,1462.65,787.58,264733.637,1.054,1.0,1.0,1.0,1.054,0.85,4,16,4,False,spring,False
2022-04-29 17:00:00,2155.92,2155919.6,1401.35,754.57,253637.6,1.0,1.0,1.0,1.0,1.0,0.9,4,17,4,False,spring,False
2022-04-29 18:00:00,2227.71,2227708.78,1448.01,779.7,262083.386,1.0,1.0,1.0,1.003,1.003,0.95,4,18,4,False,spring,False
2022-04-29 19:00:00,2700.57,2700569.01,1755.37,945.2,317714.001,1.0,1.0,1.0,1.0,1.0,1.1,4,19,4,False,spring,False
2022-04-29 20:00:00,2888.71,2888708.21,1877.66,1011.05,339848.025,1.0,1.0,1.0,1.0,1.0,1.15,4,20,4,False,spring,False
2022-04-29 21:00:00,2772.55,2772554.17,1802.16,970.39,326182.844,1.0,1.0,1.0,1.0,1.0,1.1,4,21,4,False,spring,False
2022-04-29 22:00:00,2126.47,2126466.74,1382.2,744.26,250172.558,1.0,1.0,1.0,1.0,1.0,0.85,4,22,4,False,spring,False
2022-04-29 23:00:00,1675.3,1675304.27,1088.95,586.36,197094.62,1.0,1.0,1.0,1.025,1.025,0.7,4,23,4,False,spring,False
2022-04-30 00:00:00,1808.46,1808457.26,1175.5,632.96,212759.677,1.0,1.006,1.002,1.0,1.008,0.55,4,0,5,True,spring,national
2022-04-30 01:00:00,1600.4,1600402.75,1040.26,560.14,188282.676,1.0,1.023,1.0,1.0,1.023,0.5,4,1,5,True,spring,national
2022-04-30 02:00:00,1477.31,1477310.74,960.25,517.06,173801.264,1.0,1.0,1.0,1.007,1.007,0.48,4,2,5,True,spring,national
2022-04-30 03:00:00,1455.57,1455574.67,946.12,509.45,171244.079,1.0,1.0,1.0,1.0,1.0,0.48,4,3,5,True,spring,national
2022-04-30 04:00:00,1552.45,1552450.82,1009.09,543.36,182641.273,1.0,1.0,1.0,1.0,1.0,0.52,4,4,5,True,spring,national
2022-04-30 05:00:00,1920.2,1920198.24,1248.13,672.07,225905.675,1.0,1.0,1.0,1.0,1.0,0.6,4,5,5,True,spring,national
2022-04-30 06:00:00,2064.31,2064309.33,1341.8,722.51,242859.921,1.0,1.003,1.0,1.0,1.003,0.7,4,6,5,True,spring,national
2022-04-30 07:00:00,2735.89,2735891.06,1778.33,957.56,321869.536,1.135,1.0,1.0,1.027,1.166,0.8,4,7,5,True,spring,national
2022-04-30 08:00:00,1379.5,1379499.59,896.67,482.82,162294.07,1.117,1.0,1.01,1.001,1.129,0.85,4,8,5,True,spring,national
2022-04-30 09:00:00,1811.66,1811659.97,1177.58,634.08,213136.466,1.378,1.013,1.0,1.0,1.396,0.9,4,9,5,True,spring,national
2022-04-30 10:00:00,2106.6,2106601.05,1369.29,737.31,247835.418,1.495,1.0,1.0,1.0,1.495,0.95,4,10,5,True,spring,national
2022-04-30 11:00:00,2107.05,2107045.06,1369.58,737.47,247887.655,1.342,1.0,1.0,1.0,1.342,1.05,4,11,5,True,spring,national
2022-04-30 12:00:00,2364.45,2364447.92,1536.89,827.56,278170.343,1.432,1.0,1.0,1.0,1.432,1.1,4,12,5,True,spring,national
2022-04-30 13:00:00,2428.23,2428226.12,1578.35,849.88,285673.661,1.522,1.0,1.0,1.0,1.522,1.05,4,13,5,True,spring,national
2022-04-30 14:00:00,2085.78,2085775.74,1355.75,730.02,245385.381,1.45,1.0,1.0,1.0,1.45,0.95,4,14,5,True,spring,national
2022-04-30 15:00:00,1644.85,1644847.27,1069.15,575.7,193511.444,1.225,1.0,1.0,1.0,1.225,0.9,4,15,5,True,spring,national
2022-04-30 16:00:00,1545.57,1545572.52,1004.62,540.95,181832.062,1.243,1.0,1.006,1.0,1.25,0.85,4,16,5,True,spring,national
2022-04-30 17:00:00,2668.0,2668001.95,1734.2,933.8,313882.583,1.0,1.0,1.0,1.0,1.0,0.9,4,17,5,True,spring,national
2022-04-30 18:00:00,3146.65,3146645.36,2045.32,1101.33,370193.572,1.0,1.0,1.0,1.0,1.0,0.95,4,18,5,True,spring,national
2022-04-30 19:00:00,3386.23,3386232.01,2201.05,1185.18,398380.237,1.0,1.0,1.0,1.0,1.0,1.1,4,19,5,True,spring,national
2022-04-30 20:00:00,3523.54,3523542.5,2290.3,1233.24,414534.412,1.0,1.0,1.0,1.0,1.0,1.15,4,20,5,True,spring,national
2022-04-30 21:00:00,3627.29,3627292.59,2357.74,1269.55,426740.305,1.0,1.011,1.0,1.0,1.011,1.1,4,21,5,True,spring,national
2022-04-30 22:00:00,2593.95,2593953.98,1686.07,907.88,305171.056,1.0,1.0,1.0,1.0,1.0,0.85,4,22,5,True,spring,national
2022-04-30 23:00:00,2180.74,2180739.33,1417.48,763.26,256557.569,1.0,1.011,1.0,1.0,1.011,0.7,4,23,5,True,spring,national
2022-05-01 00:00:00,1640.89,1640893.06,1066.58,574.31,193046.242,1.0,1.005,1.0,1.0,1.005,0.55,5,0,6,True,spring,national
2022-05-01 01:00:00,1463.34,1463340.88,951.17,512.17,172157.75,1.0,1.0,1.0,1.0,1.0,0.5,5,1,6,True,spring,national
2022-05-01 02:00:00,1508.59,1508593.02,980.59,528.01,177481.532,1.0,1.0,1.0,1.0,1.0,0.48,5,2,6,True,spring,national
2022-05-01 03:00:00,1407.87,1407866.45,915.11,492.75,165631.348,1.0,1.0,1.0,1.0,1.0,0.48,5,3,6,True,spring,national
2022-05-01 04:00:00,1610.93,1610932.63,1047.11,563.83,189521.486,1.0,1.0,1.0,1.0,1.0,0.52,5,4,6,True,spring,national
2022-05-01 05:00:00,1862.79,1862794.21,1210.82,651.98,219152.26,1.0,1.0,1.0,1.0,1.0,0.6,5,5,6,True,spring,national
2022-05-01 06:00:00,2160.47,2160470.45,1404.31,756.16,254172.994,1.0,1.0,1.0,1.0,1.0,0.7,5,6,6,True,spring,national
2022-05-01 07:00:00,3789.36,3789358.41,2463.08,1326.28,445806.872,1.495,1.0,1.0,1.006,1.504,0.8,5,7,6,True,spring,national
2022-05-01 08:00:00,2209.75,2209750.25,1436.34,773.41,259970.617,1.603,1.0,1.0,1.0,1.603,0.85,5,8,6,True,spring,national
2022-05-01 09:00:00,2040.7,2040704.35,1326.46,714.25,240082.864,1.459,1.0,1.0,1.0,1.459,0.9,5,9,6,True,spring,national
2022-05-01 10:00:00,2884.01,2884006.52,1874.6,1009.4,339294.885,2.023,1.0,1.0,1.0,2.023,0.95,5,10,6,True,spring,national
2022-05-01 11:00:00,3166.97,3166968.94,2058.53,1108.44,372584.581,1.99,1.0,1.0,1.0,1.99,1.05,5,11,6,True,spring,national
2022-05-01 12:00:00,3521.25,3521250.16,2288.81,1232.44,414264.725,2.144,1.0,1.0,1.0,2.144,1.1,5,12,6,True,spring,national
2022-05-01 13:00:00,3089.75,3089748.98,2008.34,1081.41,363499.88,2.067,1.0,1.0,1.0,2.067,1.05,5,13,6,True,spring,national
2022-05-01 14:00:00,2970.39,2970385.67,1930.75,1039.63,349457.138,2.056,1.0,1.0,1.0,2.056,0.95,5,14,6,True,spring,national
2022-05-01 15:00:00,2699.27,2699270.62,1754.53,944.74,317561.249,1.99,1.0,1.0,1.0,1.99,0.9,5,15,6,True,spring,national
2022-05-01 16:00:00,2156.19,2156193.06,1401.53,754.67,253669.772,1.621,1.0,1.0,1.0,1.621,0.85,5,16,6,True,spring,national
2022-05-01 17:00:00,4107.75,4107746.8,2670.04,1437.71,483264.329,1.468,1.0,1.0,1.037,1.522,0.9,5,17,6,True,spring,national
2022-05-01 18:00:00,3823.46,3823463.17,2485.25,1338.21,449819.196,1.207,1.0,1.0,1.0,1.207,0.95,5,18,6,True,spring,national
2022-05-01 19:00:00,4024.67,4024670.34,2616.04,1408.63,473490.628,1.099,1.0,1.0,1.0,1.099,1.1,5,19,6,True,spring,national
2022-05-01 20:00:00,3463.4,3463399.39,2251.21,1212.19,407458.752,1.0,1.0,1.0,1.0,1.0,1.15,5,20,6,True,spring,national
2022-05-01 21:00:00,3553.63,3553627.58,2309.86,1243.77,418073.833,1.0,1.0,1.002,1.0,1.002,1.1,5,21,6,True,spring,national
2022-05-01 22:00:00,2573.83,2573832.38,1672.99,900.84,302803.809,1.0,1.0,1.0,1.0,1.0,0.85,5,22,6,True,spring,national
2022-05-01 23:00:00,2145.55,2145549.77,1394.61,750.94,252417.62,1.0,1.0,1.0,1.0,1.0,0.7,5,23,6,True,spring,national
2022-05-02 00:00:00,1381.61,1381612.42,898.05,483.56,162542.637,1.0,1.017,1.0,1.0,1.017,0.55,5,0,0,False,spring,False
2022-05-02 01:00:00,1343.72,1343720.97,873.42,470.3,158084.82,1.0,1.007,1.0,1.0,1.007,0.5,5,1,0,False,spring,False
2022-05-02 02:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.001,1.001,0.48,5,2,0,False,spring,False
2022-05-02 03:00:00,1304.85,1304846.7,848.15,456.7,153511.377,1.0,1.0,1.0,1.0,1.0,0.48,5,3,0,False,spring,False
2022-05-02 04:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.52,5,4,0,False,spring,False
2022-05-02 05:00:00,1616.85,1616849.01,1050.95,565.9,190217.53,1.0,1.0,1.012,1.0,1.012,0.6,5,5,0,False,spring,False
2022-05-02 06:00:00,1760.63,1760633.1,1144.41,616.22,207133.305,1.045,1.0,1.0,1.0,1.045,0.7,5,6,0,False,spring,False
2022-05-02 07:00:00,2756.99,2756988.1,1792.04,964.95,324351.541,1.351,1.0,1.0,1.0,1.351,0.8,5,7,0,False,spring,False
2022-05-02 08:00:00,3493.69,3493692.64,2270.9,1222.79,411022.663,1.603,1.0,1.0,1.0,1.603,0.85,5,8,0,False,spring,False
2022-05-02 09:00:00,3746.89,3746889.34,2435.48,1311.41,440810.51,1.63,1.0,1.0,1.0,1.63,0.9,5,9,0,False,spring,False
2022-05-02 10:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.155,1.0,1.0,1.0,2.155,0.95,5,10,0,False,spring,False
2022-05-02 11:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,1.968,1.0,1.006,1.0,1.979,1.05,5,11,0,False,spring,False
2022-05-02 12:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,1.869,1.0,1.0,1.0,1.869,1.1,5,12,0,False,spring,False
2022-05-02 13:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.045,1.0,1.0,1.0,2.045,1.05,5,13,0,False,spring,False
2022-05-02 14:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.045,1.0,1.006,1.0,2.058,0.95,5,14,0,False,spring,False
2022-05-02 15:00:00,3491.68,3491679.39,2269.59,1222.09,410785.81,1.814,1.0,1.0,1.0,1.814,0.9,5,15,0,False,spring,False
2022-05-02 16:00:00,3509.97,3509970.95,2281.48,1228.49,412937.759,1.869,1.0,1.0,1.0,1.869,0.85,5,16,0,False,spring,False
2022-05-02 17:00:00,3511.25,3511250.21,2282.31,1228.94,413088.26,1.531,1.0,1.006,1.0,1.539,0.9,5,17,0,False,spring,False
2022-05-02 18:00:00,2454.35,2454349.75,1595.33,859.02,288747.03,1.045,1.0,1.0,1.0,1.045,0.95,5,18,0,False,spring,False
2022-05-02 19:00:00,2737.25,2737253.48,1779.21,958.04,322029.822,1.0,1.0,1.0,1.0,1.0,1.1,5,19,0,False,spring,False
2022-05-02 20:00:00,2862.16,2862161.57,1860.41,1001.76,336724.89,1.0,1.0,1.006,1.0,1.006,1.15,5,20,0,False,spring,False
2022-05-02 21:00:00,2509.18,2509178.63,1630.97,878.21,295197.485,1.0,1.0,1.0,1.0,1.0,1.1,5,21,0,False,spring,False
2022-05-02 22:00:00,2399.05,2399054.81,1559.39,839.67,282241.743,1.0,1.0,1.017,1.0,1.017,0.85,5,22,0,False,spring,False
2022-05-02 23:00:00,1704.26,1704259.25,1107.77,596.49,200501.089,1.0,1.004,1.0,1.0,1.004,0.7,5,23,0,False,spring,False
2022-05-03 00:00:00,1454.89,1454893.5,945.68,509.21,171163.942,1.0,1.0,1.002,1.0,1.002,0.55,5,0,1,False,spring,False
2022-05-03 01:00:00,1312.62,1312623.28,853.21,459.42,154426.269,1.0,1.012,1.0,1.0,1.012,0.5,5,1,1,False,spring,False
2022-05-03 02:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.009,1.017,1.0,1.026,0.48,5,2,1,False,spring,False
2022-05-03 03:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.007,1.0,1.007,0.48,5,3,1,False,spring,False
2022-05-03 04:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.52,5,4,1,False,spring,False
2022-05-03 05:00:00,1561.98,1561980.02,1015.29,546.69,183762.356,1.009,1.0,1.0,1.0,1.009,0.6,5,5,1,False,spring,False
2022-05-03 06:00:00,2071.83,2071828.96,1346.69,725.14,243744.584,1.189,1.0,1.004,1.0,1.194,0.7,5,6,1,False,spring,False
2022-05-03 07:00:00,2669.32,2669318.86,1735.06,934.26,314037.513,1.297,1.0,1.01,1.0,1.311,0.8,5,7,1,False,spring,False
2022-05-03 08:00:00,2795.88,2795883.24,1817.32,978.56,328927.44,1.45,1.0,1.003,1.0,1.454,0.85,5,8,1,False,spring,False
2022-05-03 09:00:00,4368.62,4368615.32,2839.6,1529.02,513954.743,1.913,1.0,1.0,1.0,1.913,0.9,5,9,1,False,spring,False
2022-05-03 10:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.067,1.0,1.0,1.0,2.067,0.95,5,10,1,False,spring,False
2022-05-03 11:00:00,4516.09,4516088.65,2935.46,1580.63,531304.547,1.869,1.0,1.0,1.0,1.869,1.05,5,11,1,False,spring,False
2022-05-03 12:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.078,1.0,1.002,1.0,2.083,1.1,5,12,1,False,spring,False
2022-05-03 13:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.056,1.0,1.014,1.0,2.085,1.05,5,13,1,False,spring,False
2022-05-03 14:00:00,4681.39,4681389.25,3042.9,1638.49,550751.677,2.001,1.0,1.016,1.0,2.033,0.95,5,14,1,False,spring,False
2022-05-03 15:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.089,1.0,1.0,1.0,2.089,0.9,5,15,1,False,spring,False
2022-05-03 16:00:00,3226.76,3226761.83,2097.4,1129.37,379619.039,1.513,1.0,1.0,1.0,1.513,0.85,5,16,1,False,spring,False
2022-05-03 17:00:00,2665.59,2665593.0,1732.64,932.96,313599.176,1.225,1.0,1.004,1.0,1.23,0.9,5,17,1,False,spring,False
2022-05-03 18:00:00,3049.02,3049019.4,1981.86,1067.16,358708.165,1.324,1.0,1.0,1.015,1.344,0.95,5,18,1,False,spring,False
2022-05-03 19:00:00,2770.8,2770801.29,1801.02,969.78,325976.622,1.0,1.0,1.0,1.0,1.0,1.1,5,19,1,False,spring,False
2022-05-03 20:00:00,2946.81,2946810.56,1915.43,1031.38,346683.595,1.0,1.0,1.002,1.0,1.002,1.15,5,20,1,False,spring,False
2022-05-03 21:00:00,2709.67,2709672.83,1761.29,948.39,318785.038,1.0,1.0,1.0,1.0,1.0,1.1,5,21,1,False,spring,False
2022-05-03 22:00:00,2053.58,2053583.13,1334.83,718.75,241598.015,1.0,1.0,1.0,1.0,1.0,0.85,5,22,1,False,spring,False
2022-05-03 23:00:00,1754.28,1754278.67,1140.28,614.0,206385.726,1.0,1.0,1.0,1.0,1.0,0.7,5,23,1,False,spring,False
2022-05-04 00:00:00,1406.28,1406276.65,914.08,492.2,165444.312,1.0,1.0,1.0,1.0,1.0,0.55,5,0,2,False,spring,False
2022-05-04 01:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.002,1.0,1.002,0.5,5,1,2,False,spring,False
2022-05-04 02:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.48,5,2,2,False,spring,False
2022-05-04 03:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.48,5,3,2,False,spring,False
2022-05-04 04:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.52,5,4,2,False,spring,False
2022-05-04 05:00:00,1536.52,1536517.88,998.74,537.78,180766.81,1.0,1.0,1.0,1.0,1.0,0.6,5,5,2,False,spring,False
2022-05-04 06:00:00,2380.81,2380812.37,1547.53,833.28,280095.573,1.324,1.0,1.0,1.0,1.324,0.7,5,6,2,False,spring,False
2022-05-04 07:00:00,2855.82,2855822.42,1856.28,999.54,335979.109,1.333,1.0,1.0,1.0,1.333,0.8,5,7,2,False,spring,False
2022-05-04 08:00:00,4108.73,4108727.48,2670.67,1438.05,483379.703,1.836,1.0,1.006,1.003,1.852,0.85,5,8,2,False,spring,False
2022-05-04 09:00:00,4281.4,4281399.12,2782.91,1498.49,503694.014,1.88,1.0,1.0,1.0,1.88,0.9,5,9,2,False,spring,False
2022-05-04 10:00:00,4642.3,4642295.1,3017.49,1624.8,546152.365,1.946,1.0,1.002,1.0,1.949,0.95,5,10,2,False,spring,False
2022-05-04 11:00:00,4691.05,4691053.44,3049.18,1641.87,551888.64,1.847,1.0,1.0,1.0,1.847,1.05,5,11,2,False,spring,False
2022-05-04 12:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.067,1.0,1.0,1.0,2.067,1.1,5,12,2,False,spring,False
2022-05-04 13:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.254,1.0,1.0,1.0,2.254,1.05,5,13,2,False,spring,False
2022-05-04 14:00:00,3892.19,3892194.01,2529.93,1362.27,457905.177,1.63,1.0,1.0,1.0,1.63,0.95,5,14,2,False,spring,False
2022-05-04 15:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.166,1.0,1.0,1.0,2.166,0.9,5,15,2,False,spring,False
2022-05-04 16:00:00,4334.36,4334364.99,2817.34,1517.03,509925.293,1.935,1.0,1.0,1.0,1.936,0.85,5,16,2,False,spring,False
2022-05-04 17:00:00,2836.94,2836937.24,1844.01,992.93,333757.323,1.243,1.0,1.012,1.0,1.258,0.9,5,17,2,False,spring,False
2022-05-04 18:00:00,3047.66,3047655.36,1980.98,1066.68,358547.69,1.288,1.0,1.0,1.0,1.288,0.95,5,18,2,False,spring,False
2022-05-04 19:00:00,2804.76,2804761.16,1823.09,981.67,329971.902,1.018,1.0,1.0,1.0,1.018,1.1,5,19,2,False,spring,False
2022-05-04 20:00:00,2784.28,2784284.85,1809.79,974.5,327562.923,1.0,1.0,1.0,1.0,1.0,1.15,5,20,2,False,spring,False
2022-05-04 21:00:00,2748.93,2748926.92,1786.8,962.12,323403.167,1.0,1.0,1.01,1.0,1.01,1.1,5,21,2,False,spring,False
2022-05-04 22:00:00,2187.32,2187322.86,1421.76,765.56,257332.102,1.0,1.0,1.0,1.0,1.0,0.85,5,22,2,False,spring,False
2022-05-04 23:00:00,1655.42,1655418.43,1076.02,579.4,194755.11,1.0,1.0,1.0,1.0,1.0,0.7,5,23,2,False,spring,False
2022-05-05 00:00:00,1390.36,1390360.43,903.73,486.63,163571.815,1.0,1.0,1.001,1.0,1.001,0.55,5,0,3,False,spring,False
2022-05-05 01:00:00,1336.85,1336846.98,868.95,467.9,157276.115,1.0,1.002,1.001,1.0,1.003,0.5,5,1,3,False,spring,False
2022-05-05 02:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.002,1.0,1.0,1.002,0.48,5,2,3,False,spring,False
2022-05-05 03:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.48,5,3,3,False,spring,False
2022-05-05 04:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.01,1.004,1.014,0.52,5,4,3,False,spring,False
2022-05-05 05:00:00,1466.61,1466614.18,953.3,513.31,172542.845,1.0,1.0,1.0,1.0,1.0,0.6,5,5,3,False,spring,False
2022-05-05 06:00:00,2005.36,2005356.8,1303.48,701.87,235924.33,1.198,1.0,1.0,1.0,1.198,0.7,5,6,3,False,spring,False
2022-05-05 07:00:00,2524.1,2524097.6,1640.66,883.43,296952.659,1.315,1.0,1.0,1.0,1.315,0.8,5,7,3,False,spring,False
2022-05-05 08:00:00,3074.28,3074276.47,1998.28,1076.0,361679.584,1.459,1.0,1.0,1.0,1.459,0.85,5,8,3,False,spring,False
2022-05-05 09:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.089,1.0,1.0,1.0,2.089,0.9,5,9,3,False,spring,False
2022-05-05 10:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.177,1.0,1.0,1.003,2.184,0.95,5,10,3,False,spring,False
2022-05-05 11:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.298,1.0,1.0,1.0,2.298,1.05,5,11,3,False,spring,False
2022-05-05 12:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.1,1.0,1.0,1.0,2.1,1.1,5,12,3,False,spring,False
2022-05-05 13:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,1.858,1.0,1.0,1.0,1.858,1.05,5,13,3,False,spring,False
2022-05-05 14:00:00,4591.59,4591587.7,2984.53,1607.06,540186.788,1.979,1.0,1.015,1.0,2.009,0.95,5,14,3,False,spring,False
2022-05-05 15:00:00,4297.6,4297596.49,2793.44,1504.16,505599.588,1.891,1.0,1.0,1.0,1.891,0.9,5,15,3,False,spring,False
2022-05-05 16:00:00,3063.2,3063195.74,1991.08,1072.12,360375.97,1.405,1.0,1.019,1.0,1.432,0.85,5,16,3,False,spring,False
2022-05-05 17:00:00,3083.92,3083924.1,2004.55,1079.37,362814.6,1.405,1.0,1.0,1.0,1.405,0.9,5,17,3,False,spring,False
2022-05-05 18:00:00,2680.31,2680310.98,1742.2,938.11,315330.703,1.198,1.0,1.0,1.0,1.198,0.95,5,18,3,False,spring,False
2022-05-05 19:00:00,2718.82,2718818.41,1767.23,951.59,319860.99,1.0,1.0,1.0,1.0,1.0,1.1,5,19,3,False,spring,False
2022-05-05 20:00:00,2856.88,2856883.98,1856.97,999.91,336103.998,1.0,1.0,1.0,1.0,1.0,1.15,5,20,3,False,spring,False
2022-05-05 21:00:00,2915.2,2915196.88,1894.88,1020.32,342964.339,1.0,1.0,1.0,1.0,1.0,1.1,5,21,3,False,spring,False
2022-05-05 22:00:00,2016.99,2016994.59,1311.05,705.95,237293.481,1.0,1.0,1.0,1.0,1.0,0.85,5,22,3,False,spring,False
2022-05-05 23:00:00,1686.61,1686608.08,1096.3,590.31,198424.48,1.0,1.0,1.0,1.0,1.0,0.7,5,23,3,False,spring,False
2022-05-06 00:00:00,1379.15,1379154.51,896.45,482.7,162253.472,1.0,1.0,1.0,1.0,1.0,0.55,5,0,4,False,spring,False
2022-05-06 01:00:00,1337.54,1337535.74,869.4,468.14,157357.146,1.0,1.0,1.0,1.0,1.0,0.5,5,1,4,False,spring,False
2022-05-06 02:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.48,5,2,4,False,spring,False
2022-05-06 03:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.48,5,3,4,False,spring,False
2022-05-06 04:00:00,1340.17,1340173.08,871.11,469.06,157667.421,1.0,1.0,1.0,1.0,1.0,0.52,5,4,4,False,spring,False
2022-05-06 05:00:00,1438.53,1438534.27,935.05,503.49,169239.326,1.0,1.0,1.0,1.0,1.0,0.6,5,5,4,False,spring,False
2022-05-06 06:00:00,2118.91,2118910.93,1377.29,741.62,249283.639,1.279,1.001,1.0,1.0,1.28,0.7,5,6,4,False,spring,False
2022-05-06 07:00:00,2713.53,2713525.7,1763.79,949.73,319238.318,1.441,1.0,1.0,1.009,1.454,0.8,5,7,4,False,spring,False
2022-05-06 08:00:00,2835.36,2835356.64,1842.98,992.37,333571.37,1.495,1.0,1.004,1.009,1.515,0.85,5,8,4,False,spring,False
2022-05-06 09:00:00,3246.19,3246188.47,2110.02,1136.17,381904.526,1.468,1.0,1.0,1.0,1.468,0.9,5,9,4,False,spring,False
2022-05-06 10:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.133,1.0,1.0,1.008,2.15,0.95,5,10,4,False,spring,False
2022-05-06 11:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.21,1.0,1.0,1.0,2.21,1.05,5,11,4,False,spring,False
2022-05-06 12:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.133,1.0,1.0,1.0,2.133,1.1,5,12,4,False,spring,False
2022-05-06 13:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,2.122,1.0,1.0,1.0,2.122,1.05,5,13,4,False,spring,False
2022-05-06 14:00:00,4393.28,4393283.33,2855.63,1537.65,516856.863,1.825,1.0,1.0,1.0,1.825,0.95,5,14,4,False,spring,False
2022-05-06 15:00:00,4334.81,4334814.89,2817.63,1517.19,509978.222,1.924,1.0,1.012,1.0,1.947,0.9,5,15,4,False,spring,False
2022-05-06 16:00:00,3825.15,3825154.22,2486.35,1338.8,450018.144,1.858,1.0,1.0,1.0,1.858,0.85,5,16,4,False,spring,False
